title,company,location,posted,url,stem
Emergency Food Security and Livelihoods Project Officer (SHF) ,Action Aid International ,"Hargeisa, Somaliland"," May 18, 2022",https://qaranjobs.com/job/emergency-food-security-and-livelihoods-project-officer-shf-hargeisa-somaliland/,0
Cashier (1 Positions) ,SALAAM BANK ,"Bosaso, Puntland, Somalia"," May 18, 2022",https://qaranjobs.com/job/cashier-1-positions-bosaso-puntland-somalia/,0
X-Ray Technician ,Konyo-Konyo Voluntary Hospital ,"Xaafadda Oodweyne, Degmada Dayniile, Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/x-ray-technician-xaafadda-oodweyne-degmada-dayniile-mogadishu/,0
"Dean, Faculty of Health Sciences and Tropical Medicine ",Jaamacadda Ummadda Soomaaliyeed ,"Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/dean-faculty-of-health-sciences-and-tropical-medicine-mogadishu-somalia/,0
Finance Professional for ERP and Core Banking ,Dahabshiil Money Transfer (DMT) ,"Hargeisa, Somaliland"," May 18, 2022",https://qaranjobs.com/job/finance-professional-for-erp-and-core-banking-hargeisa-somaliland/,0
WASH Engineer ,Mercy-USA for Aid and Development ,"Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/wash-engineer-mogadishu-somalia/,0
Emergency Coordinator ,DRC ,"Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/emergency-coordinator-mogadishu-somalia-4/,0
Head of Mission ,COOPI ,Somalia and Kenya," May 18, 2022",https://qaranjobs.com/job/head-of-mission-somalia-and-kenya/,0
Academic Partnership for “Beyond Barriers: Overcoming Funding and Workforce Obstacles to Achieve a Localized Humanitarian Response” ,Concern Worldwide ,Somalia," May 18, 2022",https://qaranjobs.com/job/academic-partnership-for-beyond-barriers-overcoming-funding-and-workforce-obstacles-to-achieve-a-localized-humanitarian-response-somalia/,0
"Women, Peace and Security Consultant ",American Bar Association - ABA ,Somalia/United States of America," May 18, 2022",https://qaranjobs.com/job/women-peace-and-security-consultant-somalia-united-states-of-america/,0
Data Assistant ,World Health Organization - WHO ,"Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/data-assistant-mogadishu-somalia/,0
Project Engineer ,Welthungerhilfe ,"Hargeisa, Somaliland"," May 18, 2022",https://qaranjobs.com/job/project-engineer-hargeisa-somaliland/,1
Internships ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 18, 2022",https://qaranjobs.com/job/internships-kismayo-somalia/,0
Senior M&E Assistant (Cash Based Intervention) ,CTG ,"Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/senior-me-assistant-cash-based-intervention-mogadishu-somalia/,0
Midwife ,SRCS Somaliland ,"Laascaanood, Somaliland"," May 18, 2022",https://qaranjobs.com/job/midwife-laascaanood-somaliland/,0
Re-advert ,CARE ,"Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/re-advert-deputy-director-somali-ngo-consortium-mogadishu-somalia/,0
Project Manager ,Shaqodoon Organization ,"Mogadishu, Somalia"," May 18, 2022",https://qaranjobs.com/job/project-manager-mogadishu-somalia-8/,0
WASH Assistant ,NRC ,"Baidoa, Somalia"," May 16, 2022",https://qaranjobs.com/job/wash-assistant-baidoa-somalia/,0
WASH Assistant ,NRC ,"Abudwak, Somalia"," May 16, 2022",https://qaranjobs.com/job/wash-assistant-abudwak-somalia/,0
Jobs at SOS Children’s Villages International (33 Positions) ,SOS Children's Villages International ,Somalia/Somaliland," May 16, 2022",https://qaranjobs.com/job/jobs-at-sos-childrens-villages-international-33-positions-somali-jobs-apply-now/,0
Human Resource and Admin Manager Readvertisement ,IRC ,"Jijiga, Somali Regional State of Ethiopia"," May 16, 2022",https://qaranjobs.com/job/human-resource-and-admin-manager-readvertisement-jijiga-somali-regional-state-of-ethiopia/,0
Project Officer FSL ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 16, 2022",https://qaranjobs.com/job/project-officer-fsl-kismayo-somalia/,0
Social Workers ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 16, 2022",https://qaranjobs.com/job/social-workers-kismayo-somalia/,0
Program Manager ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 16, 2022",https://qaranjobs.com/job/program-manager-kismayo-somalia/,0
Child welfare / Protection Officer ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 16, 2022",https://qaranjobs.com/job/child-welfare-protection-officer-kismayo-somalia/,0
MEAL Officer ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 16, 2022",https://qaranjobs.com/job/meal-officer-kismayo-somalia-3/,0
Project Officer AAP ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 16, 2022",https://qaranjobs.com/job/project-officer-aap-kismayo-somalia/,0
Maddaxa maamulka Xarrunta JTN TV ,Jigjiga television network (JTN TV) ,"Jigjiga, Somali Regional State of Ethiopia"," May 16, 2022",https://qaranjobs.com/job/maddaxa-maamulka-xarrunta-jtn-tv-jigjiga-somali-regional-state-of-ethiopia/,0
Technical Assistance (TA) Public Sector Leadership Training ,Federal Government of Somalia (FGS) ,"Mogadishu, Somalia"," May 16, 2022",https://qaranjobs.com/job/technical-assistance-ta-public-sector-leadership-training-mogadishu-somalia/,0
Administrative Assistant ,UNSOS ,"Mogadishu, Somalia"," May 16, 2022",https://qaranjobs.com/job/administrative-assistant-mogadishu-somalia-9/,0
Re-advert: Regional Partnership Specialist ,DRC ,Somalia/Djibouti/Ethiopia/Kenya," May 16, 2022",https://qaranjobs.com/job/re-advert-regional-partnership-specialist-somalia-djibouti-ethiopia-kenya/,0
Project Officer ,DRC ,"Jowhar, Somalia"," May 16, 2022",https://qaranjobs.com/job/project-officer-health-safeguarding-jowhar-somalia/,0
Protection Assistant (Health and GBV) ,DRC ,"Jowhar, Somalia"," May 16, 2022",https://qaranjobs.com/job/protection-assistant-health-and-gbv-jowhar-somalia-2/,0
Midwife Supervisor at Medecins Sans Frontieres (MSF) ,Medecins Sans Frontieres (MSF) ,"Garissa County, Kenya"," May 16, 2022",https://qaranjobs.com/job/midwife-supervisor-at-medecins-sans-frontieres-msf-garissa-county-kenya/,0
Jobs at Save The Children in Somalia/Somaliland (7 Positions) ,Save The Children International ,Somalia/Somaliland," May 16, 2022",https://qaranjobs.com/job/jobs-at-save-the-children-in-somalia-somaliland-7-positions-somali-jobs-apply-now/,0
Terms of Reference to engage external consultants in country Strategy Development ,SOS Children's Villages International ,Somaliland," May 16, 2022",https://qaranjobs.com/job/terms-of-reference-to-engage-external-consultants-in-country-strategy-development-somaliland/,0
Laboratory Technician Volunteer (3 Positions) ,SOS Children's Villages International ,"Heliwa-Mogadishu, Somalia"," May 16, 2022",https://qaranjobs.com/job/laboratory-technician-volunteer-3-positions-heliwa-mogadishu-somalia/,0
Volunteer Midwife (5 Positions) ,SOS Children's Villages International ,"Heliwa-Mogadishu, Somalia"," May 16, 2022",https://qaranjobs.com/job/volunteer-midwife-5-positions-heliwa-mogadishu-somalia/,0
Volunteer Nurses (10 Positions) ,SOS Children's Villages International ,"Heliwa-Mogadishu, Somalia"," May 16, 2022",https://qaranjobs.com/job/volunteer-nurses-10-positions-heliwa-mogadishu-somalia/,0
Aunts (3 Positions) ,SOS Children's Villages International ,"Heliwa-Mogadishu, Somalia"," May 16, 2022",https://qaranjobs.com/job/aunts-3-positions-heliwa-mogadishu-somalia/,0
Communication and Branding Officer ,SOS Children's Villages International ,"Baidoa, Somalia"," May 16, 2022",https://qaranjobs.com/job/communication-and-branding-officer-baidoa-somalia/,0
Communication and Branding Officer ,SOS Children's Villages International ,"Mogadishu, Somalia"," May 16, 2022",https://qaranjobs.com/job/communication-and-branding-officer-mogadishu-somalia/,0
Data Clerk ,SOS Children's Villages International ,"Baidoa, Somalia"," May 16, 2022",https://qaranjobs.com/job/data-clerk-baidoa-somalia/,0
Sales and Marketing Officer ,Amal Real Estate ,"Garowe, Somalia"," May 16, 2022",https://qaranjobs.com/job/sales-and-marketing-officer-garowe-somalia/,0
Project Engineer ,Amal Real Estate ,"Garowe, Somalia"," May 16, 2022",https://qaranjobs.com/job/project-engineer-garowe-somalia/,1
Field Assistant ,Secours Islamique France (SIF) ,"Kismayo, Somalia"," May 16, 2022",https://qaranjobs.com/job/field-assistant-kismayo-somalia/,0
Senior Civil Engineer ,Galayr Engineering and Architecture Consulting-GEAC ,Somalia," May 16, 2022",https://qaranjobs.com/job/senior-civil-engineer-somalia/,0
Driver ,World Concern Development Organization (WCDO) ,"Hargeisa, Somaliland"," May 16, 2022",https://qaranjobs.com/job/driver-hargeisa-somaliland-7/,0
Digital Fundraising Officer ,SOS Children's Villages International ,"Mogadishu, Somalia"," May 15, 2022",https://qaranjobs.com/job/digital-fundraising-officer-mogadishu-somalia/,0
Stabilization Center Nurse (SC Qualified Nurse) (3 Positions) ,SOS Children's Villages International ,"Balcad, Somalia"," May 15, 2022",https://qaranjobs.com/job/stabilization-center-nurse-sc-qualified-nurse-3-positions-balcad-somalia/,0
Temporary Business Development Services Officer ,SOS Children's Villages International ,"Mogadishu, Somalia"," May 15, 2022",https://qaranjobs.com/job/temporary-business-development-services-officer-mogadishu-somalia/,0
Temporary Early Childhood Education Officer ,SOS Children's Villages International ,"Mogadishu, Somalia"," May 15, 2022",https://qaranjobs.com/job/temporary-early-childhood-education-officer-mogadishu-somalia/,0
Monitoring Evaluation Accountability and Learning Officer ,SOS Children's Villages International ,"Baidoa, Somalia"," May 15, 2022",https://qaranjobs.com/job/monitoring-evaluation-accountability-and-learning-officer-baidoa-somalia/,0
ICT Associate (Business Intelligence) ,UNOPS ,"Mogadishu, Somalia"," May 15, 2022",https://qaranjobs.com/job/ict-associate-business-intelligence-mogadishu-somalia/,0
"Principal Security Adviser, D1 ",UNDSS ,"Mogadishu, Somalia"," May 15, 2022",https://qaranjobs.com/job/principal-security-adviser-d1-mogadishu-somalia/,0
WASH Manager ,International Medical Corps ,Somali Regional State Of Ethiopia," May 14, 2022",https://qaranjobs.com/job/wash-manager-somali-regional-state-of-ethiopia/,0
"Logistics Officer, P3 ",UNSOS ,"Mogadishu, Somalia"," May 13, 2022",https://qaranjobs.com/job/logistics-officer-p3-mogadishu-somalia/,0
Re- Advert: Protection Officer ,DRC ,Somali Regional State Of Ethiopia," May 13, 2022",https://qaranjobs.com/job/re-advert-protection-officer-somali-regional-state-of-ethiopia/,0
Sanitation and Hygiene Promotion officer (5) ,International Medical Corps ,Somali Regional State Of Ethiopia," May 13, 2022",https://qaranjobs.com/job/sanitation-and-hygiene-promotion-officer-5-somali-regional-state-of-ethiopia/,0
Project Coordinator ,SOS Children's Villages International ,"Hargeisa, Somaliland"," May 13, 2022",https://qaranjobs.com/job/project-coordinator-hargeisa-somaliland-6/,0
Sales & Marketing ,Real Enterprise ,"Hargeisa, Somaliland"," May 12, 2022",https://qaranjobs.com/job/sales-marketing-hargeisa-somaliland/,0
Stagiaire en Ressources Humaines ,UNHCR ,Djibouti," May 12, 2022",https://qaranjobs.com/job/stagiaire-en-ressources-humaines-djibouti/,0
Driver ,IOM ,"Dollow, Somalia"," May 12, 2022",https://qaranjobs.com/job/driver-dollow-somalia/,0
Administrative Assistant ,UNSOM ,"Mogadishu, Somalia"," May 12, 2022",https://qaranjobs.com/job/administrative-assistant-mogadishu-somalia-8/,0
"Head of Planning, Monitoring, Evaluation and Learning, P-4 ",WFP ,"Mogadishu, Somalia"," May 12, 2022",https://qaranjobs.com/job/head-of-planning-monitoring-evaluation-and-learning-p-4-mogadishu-somalia/,0
Journalist Reporter ,BBC ,"Mogadishu, Somalia"," May 11, 2022",https://qaranjobs.com/job/journalist-reporter-mogadishu-somalia/,0
Enumerator Team Leader ,CTG ,"Mogadishu, Somalia"," May 11, 2022",https://qaranjobs.com/job/enumerator-team-leader-mogadishu-somalia/,0
Entry Level Employee (8 Positions) ,Dahabshil Bank International ,Somaliland," May 11, 2022",https://qaranjobs.com/job/entry-level-employee-8-positions-somaliland/,0
Finance Officer ,Somali Peace Line (SPL) ,"Mogadishu, Somalia"," May 11, 2022",https://qaranjobs.com/job/finance-officer-mogadishu-somalia-10/,0
"Logistics, Transport and Procurement Assistant ",Concern Worldwide ,"Jigjiga, Somali Regional State of Ethiopia"," May 11, 2022",https://qaranjobs.com/job/logistics-transport-and-procurement-assistant-jigjiga-somali-regional-state-of-ethiopia/,0
Supervisor ,Mocha Café House ,"Hargeisa, Somaliland"," May 11, 2022",https://qaranjobs.com/job/supervisor-hargeisa-somaliland/,0
Hygiene Promoter- Balcad (Open for Somali National from Balcad district only),Islamic Relief Somalia (IRS) ,Somalia," May 11, 2022",https://qaranjobs.com/job/hygiene-promoter-balcad-open-for-somali-national-from-balcad-district-only/,0
Re-Advert: Government Liaison & Security Manager ,Oxfam ,"Hargeisa, Somaliland"," May 11, 2022",https://qaranjobs.com/job/re-advert-government-liaison-security-manager-hargeisa-somaliland/,0
Security Operations Support Officer ,WFP ,"Mogadishu, Somalia"," May 11, 2022",https://qaranjobs.com/job/security-operations-support-officer-mogadishu-somalia/,0
Gender Equality Officer ,Concern Worldwide ,"Jigjiga, Somali Regional State of Ethiopia"," May 11, 2022",https://qaranjobs.com/job/gender-equality-officer-jigjiga-somali-regional-state-of-ethiopia/,0
"Immunization Specialist (Polio) , P3 ",UNICEF ,"Garowe, Somalia"," May 11, 2022",https://qaranjobs.com/job/immunization-specialist-polio-p3-garowe-somalia/,0
"Re-advert: Appraisal, Monitoring And Evaluation (AME) Officer ",ACTED ,"Hargeisa, Somaliland"," May 11, 2022",https://qaranjobs.com/job/re-advert-appraisal-monitoring-and-evaluation-ame-officer-hargeisa-somaliland/,0
"Re-advert: Senior Appraisal, Monitoring And Evaluation Officer (SAMEO) ",ACTED ,"Hargeisa, Somaliland"," May 11, 2022",https://qaranjobs.com/job/re-advert-senior-appraisal-monitoring-and-evaluation-officer-sameo-hargeisa-somaliland/,0
Consulting Legal Officer ,Platinum Advisory ,Somalia," May 11, 2022",https://qaranjobs.com/job/consulting-legal-officer-somalia/,0
Senior Medical Doctor ,Jubaland State Of Somalia ,"Dhoobley, Somalia"," May 11, 2022",https://qaranjobs.com/job/senior-medical-doctor-dhoobley-somalia/,0
Health Project Officer ,Save the Children ,"Dhoobley, Somalia"," May 11, 2022",https://qaranjobs.com/job/health-project-officer-dhoobley-somalia/,0
National Project Coordinator-Multi-area-DRSLPII ,Save the Children ,Somalia," May 11, 2022",https://qaranjobs.com/job/national-project-coordinator-multi-area-drslpii-somalia/,0
Associé(e) au contrôle de projet ,UNHCR ,Djibouti," May 11, 2022",https://qaranjobs.com/job/associee-au-controle-de-projet-djibouti/,0
Monitoring & Evaluation Officer (3 positions) CST-II ,WFP ,"Mogadishu, Somalia"," May 9, 2022",https://qaranjobs.com/job/monitoring-evaluation-officer-3-positions-cst-ii-mogadishu-somalia/,0
HR/Admin Officer ,Save the Children ,"Beledweyne, Somalia"," May 9, 2022",https://qaranjobs.com/job/hr-admin-officer-beledweyne-somalia/,0
Jobs at Save The Children in Somalia and Somaliland (7 Positions) ,Save The Children International ,Somalia/Somaliland," May 9, 2022",https://qaranjobs.com/job/jobs-at-save-the-children-in-somalia-and-somaliland-7-positions-somali-jobs-apply-now/,0
Senior Women protection and empowerment Program Manager ,IRC ,"Mogadishu, Somalia"," May 9, 2022",https://qaranjobs.com/job/senior-women-protection-and-empowerment-program-manager-mogadishu-somalia/,0
MEAL Assistant ,Mercy Corps ,"Kismayo, Somalia"," May 9, 2022",https://qaranjobs.com/job/meal-assistant-kismayo-somalia/,0
GSS Contracts Management and M&E Specialist ,Galmudug State of Somalia ,Galmudug State of Somalia," May 9, 2022",https://qaranjobs.com/job/gss-contracts-management-and-me-specialist-galmudug-state-of-somalia/,0
Re-Advert: Data Coordinator ,Mercy Corps ,"Baidoa, Somalia"," May 9, 2022",https://qaranjobs.com/job/re-advert-data-coordinator-baidoa-somalia/,0
Marketing Manager ,Somtel Company ,"Hargeisa, Somaliland"," May 8, 2022",https://qaranjobs.com/job/marketing-manager-hargeisa-somaliland-3/,0
Construction Engineer ,DaYa Construction ,"Hargeisa, Somaliland"," May 8, 2022",https://qaranjobs.com/job/construction-engineer-hargeisa-somaliland-2/,0
Project Manager ,DaYa Construction ,"Hargeisa, Somaliland"," May 8, 2022",https://qaranjobs.com/job/project-manager-hargeisa-somaliland-6/,0
Decentralization and Local Governance Coordinator ,Jubaland State of Somalia ,Jubbaland State of Somalia," May 8, 2022",https://qaranjobs.com/job/decentralization-and-local-governance-coordinator-jubbaland-state-of-somalia/,0
Jobs at IBS Bank (5 Positions) ,IBS Bank ,Somalia," May 8, 2022",https://qaranjobs.com/?post_type=job_listing&p=19026,0
Finance Assistant ,IRC ,"Jigjiga, Somali Regional State of Ethiopia"," May 8, 2022",https://qaranjobs.com/job/finance-assistant-jigjiga-somali-regional-state-of-ethiopia-2/,0
Consortium MEAL Manager ,CARE ,"Garowe, Puntland, Somalia"," May 8, 2022",https://qaranjobs.com/job/consortium-meal-manager-eesdac-project-garowe-puntland-somalia/,0
Emirates Cabin Crew,Emirates ,Dubai," May 8, 2022",https://qaranjobs.com/job/emirates-cabin-crew/,0
Humanitarian Affairs Officer ,UNOCHA ,"Mogadishu, Somalia"," May 8, 2022",https://qaranjobs.com/job/humanitarian-affairs-officer-mogadishu-somalia-3/,0
"National Consultant to provide Technical Support to Parliamentary Women Caucuses, Establishment of African Women leaders network chapter in Somalia and the Establishment of Women CSO reference group in Somalia",UNDP ,Somalia," May 8, 2022",https://qaranjobs.com/job/national-consultant-to-provide-technical-support-to-parliamentary-women-caucuses-establishment-of-african-women-leaders-network-chapter-in-somalia-and-the-establishment-of-women-cso-reference-group-i/,0
